candidate_id,method,labeled_fraction,target_series_id,source_series_id,target_start,target_end,target_length,target_dataset,source_dataset,same_dataset,donor_policy,synthesis_method,filter_method,compatibility_enabled,compatibility_score,shape_similarity,amplitude_compatibility,duration_compatibility,context_similarity,frequency_similarity,trend_similarity,compatibility_decision,compatibility_rejection_reason,donor_similarity,reconstruction_consistency,donor_agreement,filter_amplitude_compatibility,final_confidence,calibration_method,scale,shift,boundary_continuity_error,accepted,rejection_reason,rejection_stage,donor_series_ids,donor_starts,donor_ends,donor_lengths,donor_similarity_mean,donor_similarity_min,donor_similarity_max
domain_b/series_013:20:34:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_028,20,34,14,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8841352081833946,0.9151504678936955,0.8949548188786025,0.7321428571428571,0.5405792543431895,0.9344530499923746,0.9725526476817569,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:20:34:donor:domain_b/series_001:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_001,20,34,14,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8825817837813761,0.9185586766168834,0.9305791150378653,0.7102272727272727,0.6485173080111619,0.9199047897848587,0.7449516977843778,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:20:34:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_016,20,34,14,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9186349263748421,0.9312573201843884,0.9591777998939016,0.7488036672629695,0.7259789540804125,0.9497374853470003,0.7983500461906217,kept,,0.9737719607573904,0.9992338474527284,0.9820107941308175,0.04947192071014493,0.7544006356680966,none,1.0,0.0,,False,below_top_quantile_0.5,quality_filter,domain_b/series_016|domain_b/series_019|domain_b/series_010,30|99|99,41|104|107,11|5|8,0.9737719607573904,0.9660488319995638,0.9794543153035501
domain_b/series_013:58:71:donor:domain_b/series_025:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_025,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9038472523978709,0.9217701867282808,0.928217544545011,0.7439024390243902,0.7319068113075384,0.9158498972995915,0.7839394229979949,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:donor:domain_b/series_004:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_004,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.902394465342913,0.950008529529676,0.9619889312072066,0.7209302325581395,0.5903323392665024,0.9411807139074727,0.8358764299424882,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:donor:domain_b/series_007:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_007,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8983409608814733,0.9293160595944329,0.8875463160655656,0.7520022883295194,0.7442215191821498,0.9416011226061096,0.7553168357911235,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:donor:domain_b/series_022:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_022,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8973597014886989,0.8962921993518267,0.9403214199809562,0.7321428571428571,0.5995158445838352,0.963463580697104,0.92111133326789,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_028,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8841352081833946,0.9151504678936955,0.8949548188786025,0.7321428571428571,0.5405792543431895,0.9344530499923746,0.9725526476817569,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:donor:domain_b/series_001:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_001,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8825817837813761,0.9185586766168834,0.9305791150378653,0.7102272727272727,0.6485173080111619,0.9199047897848587,0.7449516977843778,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_013:58:71:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_013,domain_b/series_010,58,71,13,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9186349263748421,0.9312573201843884,0.9591777998939016,0.7488036672629695,0.7259789540804125,0.9497374853470003,0.7983500461906217,kept,,0.9763421840581351,0.9998221191390965,0.9944036483345636,0.06751861872809024,0.7624788695577045,none,1.0,0.0,,False,below_top_quantile_0.5,quality_filter,domain_b/series_010|domain_b/series_019|domain_b/series_016,99|99|86,107|104|94,8|5|8,0.9763421840581351,0.9692198437469202,0.9815586921341943
domain_b/series_016:8:15:donor:domain_b/series_004:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_004,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9238409974674499,0.9156042752450987,0.9660336237178537,0.8421052631578947,0.6533140342273651,0.98300699770608,0.8081792834831472,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:donor:domain_b/series_001:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_001,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9182226551910945,0.9015213817708639,0.9600453513443337,0.8125,0.5921845631987088,0.9849628434142845,0.936320030910602,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_013,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9116459025112191,0.9440698869415478,0.9528870141342708,0.7692307692307692,0.7111209984084826,0.932607963621011,0.720931157342755,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:donor:domain_b/series_022:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_022,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:donor:domain_b/series_019:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_019,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_028,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8935542018491579,0.9408438250427686,0.8946046552168186,0.8750000000000001,0.5413125706135162,0.9921492828258268,0.7303026790965093,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:8:15:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_010,8,15,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9598469536439987,0.9518125107139307,0.935641613733195,0.9186441622103386,0.7597747050635424,0.9799038651452635,0.8823020592660874,kept,,0.9910547927096283,0.9937521167790017,0.9962722370114019,0.4309921740703777,0.8541359810538989,none,1.0,0.0,,True,,kept,domain_b/series_010|domain_b/series_007|domain_b/series_025,8|16|78,14|24|86,6|8|8,0.9910547927096283,0.9887654924178156,0.9945645806368593
domain_b/series_016:86:94:donor:domain_b/series_004:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_004,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9238409974674499,0.9156042752450987,0.9660336237178537,0.8421052631578947,0.6533140342273651,0.98300699770608,0.8081792834831472,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_001:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_001,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9182226551910945,0.9015213817708639,0.9600453513443337,0.8125,0.5921845631987088,0.9849628434142845,0.936320030910602,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_013,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9116459025112191,0.9440698869415478,0.9528870141342708,0.7692307692307692,0.7111209984084826,0.932607963621011,0.720931157342755,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_022:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_022,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_019:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_019,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_028,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8935542018491579,0.9408438250427686,0.8946046552168186,0.8750000000000001,0.5413125706135162,0.9921492828258268,0.7303026790965093,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_016:86:94:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_016,domain_b/series_010,86,94,8,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9598469536439987,0.9518125107139307,0.935641613733195,0.9186441622103386,0.7597747050635424,0.9799038651452635,0.8823020592660874,kept,,0.988754317189182,0.9986174448650968,0.9964134169059656,0.30926068915599886,0.8246671773804132,none,1.0,0.0,,True,,kept,domain_b/series_010|domain_b/series_025|domain_b/series_007,76|28|16,84|35|24,8|7|8,0.988754317189182,0.985876899064291,0.9911496390484422
domain_b/series_019:7:13:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_028,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.924300524901103,0.8764883598069187,0.9379718150725296,0.9423076923076923,0.6165207024807273,0.9584834708799214,0.9101287487498587,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_013,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.914756425813818,0.9076084062497993,0.945355741014428,0.7209302325581395,0.7237637455601602,0.9585763089116055,0.8895366138885561,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_010:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_010,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9101019161846583,0.8730384545230006,0.9405061957220463,0.8676470588235294,0.6248091648237096,0.9750161310533153,0.853457069709791,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_025:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_025,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_016:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_016,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:donor:domain_b/series_007:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_007,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8915095843204914,0.8967617587310961,0.9085922917239452,0.8273809523809523,0.5875168513818468,0.9650924258211449,0.8142715856019672,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:7:13:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_001,7,13,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9356590554771804,0.9306463047742725,0.9261503312287921,0.9599358974358975,0.6019861923160871,0.9770518570387009,0.8946639730974656,kept,,0.9964750881129171,0.9988778245845418,0.99706752607447,0.8323041529480467,0.9566217619158793,none,1.0,0.0,,True,,kept,domain_b/series_001|domain_b/series_004|domain_b/series_022,6|9|67,11|16|73,5|7|6,0.9964750881129171,0.996129941345525,0.9970550333917916
domain_b/series_019:18:23:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_028,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.924300524901103,0.8764883598069187,0.9379718150725296,0.9423076923076923,0.6165207024807273,0.9584834708799214,0.9101287487498587,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_013,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.914756425813818,0.9076084062497993,0.945355741014428,0.7209302325581395,0.7237637455601602,0.9585763089116055,0.8895366138885561,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_010:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_010,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9101019161846583,0.8730384545230006,0.9405061957220463,0.8676470588235294,0.6248091648237096,0.9750161310533153,0.853457069709791,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_025:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_025,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9047757167987899,0.8517259806557981,0.908648755934568,0.9,0.6610173439107393,0.9527057194450582,0.8525885912008155,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_016:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_016,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9042978100284178,0.8808866480180708,0.9478588315321514,0.8421052631578947,0.6486960948029638,0.9657953659731396,0.7691169984941943,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:donor:domain_b/series_007:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_007,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8915095843204914,0.8967617587310961,0.9085922917239452,0.8273809523809523,0.5875168513818468,0.9650924258211449,0.8142715856019672,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_019:18:23:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_019,domain_b/series_001,18,23,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9356590554771804,0.9306463047742725,0.9261503312287921,0.9599358974358975,0.6019861923160871,0.9770518570387009,0.8946639730974656,kept,,0.9912854543714594,0.9805053420708356,0.997381937195143,0.43475937806023296,0.8520723461279853,none,1.0,0.0,,True,,kept,domain_b/series_001|domain_b/series_004|domain_b/series_022,18|66|9,23|72|15,5|6|6,0.9912854543714594,0.9905105575898059,0.9923108180255016
domain_b/series_022:36:43:donor:domain_b/series_004:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_004,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.92686049485733,0.9287536973060841,0.9532445658785254,0.9423076923076923,0.5219876150376134,0.9751640154218709,0.8920023141719473,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_007:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_007,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9212353179365346,0.9076280500231744,0.8986369888335971,0.8375,0.7840809644319853,0.9710610486093624,0.7932580869660769,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_010:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_010,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9177279702680644,0.8623541504486916,0.9323671958583266,0.90625,0.6810305470830291,0.9807899267201158,0.8287655895684398,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_016:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_016,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_013,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8973597014886989,0.8962921993518267,0.9403214199809562,0.7321428571428571,0.5995158445838352,0.963463580697104,0.92111133326789,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_028,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8893465124221672,0.8357450106801996,0.8729809822728196,1.0,0.47531112980766593,0.9644773249066915,0.9442061222209331,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:36:43:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_001,36,43,7,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9319587427029883,0.9311611729839498,0.9639128087453939,0.9271978021978021,0.580555121628488,0.9641663280024785,0.8561067589646093,kept,,0.9671923015222584,0.9981083967976275,0.9796146097285824,0.2843502218185793,0.8114173447764796,none,1.0,0.0,,True,,kept,domain_b/series_001|domain_b/series_025|domain_b/series_019,38|36|27,44|43|34,6|7|7,0.9671923015222584,0.9584017161021141,0.9778307571142631
domain_b/series_022:97:102:donor:domain_b/series_004:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_004,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.92686049485733,0.9287536973060841,0.9532445658785254,0.9423076923076923,0.5219876150376134,0.9751640154218709,0.8920023141719473,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_007:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_007,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9212353179365346,0.9076280500231744,0.8986369888335971,0.8375,0.7840809644319853,0.9710610486093624,0.7932580869660769,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_010:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_010,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9177279702680644,0.8623541504486916,0.9323671958583266,0.90625,0.6810305470830291,0.9807899267201158,0.8287655895684398,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_016:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_016,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9076856494152544,0.8799896867411372,0.9703034039130253,0.8750000000000001,0.613816740880764,0.9658413351238991,0.7520573210720926,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_013:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_013,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8973597014886989,0.8962921993518267,0.9403214199809562,0.7321428571428571,0.5995158445838352,0.963463580697104,0.92111133326789,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:donor:domain_b/series_028:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_028,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.8893465124221672,0.8357450106801996,0.8729809822728196,1.0,0.47531112980766593,0.9644773249066915,0.9442061222209331,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_022:97:102:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_022,domain_b/series_019,97,102,5,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9319587427029883,0.9311611729839498,0.9639128087453939,0.9271978021978021,0.580555121628488,0.9641663280024785,0.8561067589646093,kept,,0.9806724073071265,0.9913053502812327,0.986374883483311,0.18939346658605483,0.7893524760010404,none,1.0,0.0,,False,below_top_quantile_0.5,quality_filter,domain_b/series_019|domain_b/series_025|domain_b/series_001,27|59|90,34|64|97,7|5|7,0.9806724073071265,0.978163863564984,0.9834915139053502
domain_b/series_025:8:14:donor:domain_b/series_001:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_025,domain_b/series_001,8,14,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9334538262681833,0.9249635553467095,0.9777160814301507,0.859375,0.5959899828547205,0.9791752261056884,0.9156164703519135,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
domain_b/series_025:8:14:donor:domain_b/series_022:learned_prototype_event_time__top50_filter,learned_prototype_event_time__top50_filter,0.2,domain_b/series_025,domain_b/series_022,8,14,6,domain_b,domain_b,True,cross_dataset_compatible,learned_prototype_event_time,top_quantile,True,0.9320315073646928,0.8965547207802007,0.9806825142677864,0.9464285714285714,0.6215914131485482,0.9472109136592529,0.8279810955020271,,below_top_quantile_0.5,,,,,,,,,,False,below_top_quantile_0.5,compatibility,,,,,,,
