candidate_id,method,labeled_fraction,target_series_id,source_series_id,target_start,target_end,target_length,target_dataset,source_dataset,same_dataset,donor_policy,synthesis_method,filter_method,compatibility_enabled,compatibility_score,shape_similarity,amplitude_compatibility,duration_compatibility,context_similarity,frequency_similarity,trend_similarity,compatibility_decision,compatibility_rejection_reason,donor_similarity,reconstruction_consistency,donor_agreement,filter_amplitude_compatibility,final_confidence,calibration_method,scale,shift,boundary_continuity_error,accepted,rejection_reason,rejection_stage,donor_series_ids,donor_starts,donor_ends,donor_lengths,donor_similarity_mean,donor_similarity_min,donor_similarity_max
TODS/TODS_123:4599:4600:candidate:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_Traffic_7,4599,4600,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4599:4600:candidate:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_art1_5,4599,4600,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4599:4600:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,4599,4600,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.8782447007276447,0.8862051432352023,0.8290464136310062,0.0,0.6635934768075077,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|MSL/T-8_col_0|MSL/T-5_col_0,1671|1330|1200,1687|1371|1226,16|41|26,0.8782447007276447,0.8503591937538684,0.9166087186332799
TODS/TODS_123:4872:4873:candidate:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,4872,4873,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,4872,4873,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,4872,4873,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,4872,4873,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/M-7_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/P-10_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/S-2_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/T-4_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/T-5_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,MSL/T-8_col_0,4872,4873,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_CloudWatch_12:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_12,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_2,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_CloudWatch_3,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_Exchange_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_Exchange_3,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_KnownCause_7,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_Traffic_7,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:candidate:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,NAB/NAB_data_art1_5,4872,4873,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_123:4872:4873:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_123,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,4872,4873,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.6077628405537318,0.5880313345416749,0.8613518070601588,0.0,0.5633161404696748,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|MSL/S-2_col_0|MSL/T-5_col_0,7411|900|1200,7414|911|1226,3|11|26,0.6077628405537318,0.4749427169958924,0.8512233409322781
TODS/TODS_1234:71:72:candidate:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,71,72,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,71,72,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,71,72,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,71,72,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/M-7_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/P-10_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/S-2_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-4_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-5_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-8_col_0,71,72,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_CloudWatch_12:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_12,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_2,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_3,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_Exchange_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_Exchange_3,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_KnownCause_7,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_Traffic_7,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:candidate:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_art1_5,71,72,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:71:72:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,71,72,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.608046230477532,0.5880313345416749,0.8613518070601588,0.0,0.5633515642101499,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|MSL/S-2_col_0|MSL/T-5_col_0,7411|900|1200,7414|911|1226,3|11|26,0.608046230477532,0.4503930346366191,0.8940850234392792
TODS/TODS_1234:217:218:candidate:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,217,218,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,217,218,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,217,218,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,217,218,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/M-7_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/P-10_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/S-2_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-4_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-5_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-8_col_0,217,218,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_CloudWatch_12:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_12,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_CloudWatch_2:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_2,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_CloudWatch_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_CloudWatch_3,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_Exchange_3:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_Exchange_3,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_KnownCause_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_KnownCause_7,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_Traffic_7:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_Traffic_7,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:candidate:NAB/NAB_data_art1_5:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,NAB/NAB_data_art1_5,217,218,1,TODS,NAB,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:217:218:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,217,218,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,0.9208264928074671,0.00012623881791559908,0.9885607075757293,0.0,0.48727504819934464,none,1.0,0.0,,True,,kept,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d|NAB/NAB_data_CloudWatch_3|NAB/NAB_data_Traffic_7,6166|1171|2335,6170|1371|2459,4|200|124,0.9208264928074671,0.9146032590125422,0.9330122570397132
TODS/TODS_1234:407:408:candidate:IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea,407,408,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd,407,408,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251,407,408,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,IOPS/KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d,407,408,1,TODS,IOPS,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/M-7_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/M-7_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/P-10_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/P-10_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/S-2_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/S-2_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/T-4_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-4_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/T-5_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-5_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
TODS/TODS_1234:407:408:candidate:MSL/T-8_col_0:learned_prototype_event_time__cross_dataset_all,learned_prototype_event_time__cross_dataset_all,0.2,TODS/TODS_1234,MSL/T-8_col_0,407,408,1,TODS,MSL,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,,,,,,,,not_applied,,,,,,,,,,,True,,compatibility,,,,,,,
